category,region,six_week_forecast_units,sku_id,historical_units,sku_mix_share,sku_forecast_units
Pet,North,449.84,SKU-104852,28,0.0026899798251513113,1.21
Toys,South,252.32,SKU-100607,38,0.004786497039929462,1.21
Toys,North,282.13,SKU-104664,42,0.004296235679214402,1.21
Beauty,West,69.99000000000001,SKU-104287,47,0.01725403817914831,1.21
Toys,North,282.13,SKU-100679,42,0.004296235679214402,1.21
Kitchen,South,252.74,SKU-101398,44,0.004796685926087431,1.21
Kitchen,South,252.74,SKU-101771,44,0.004796685926087431,1.21
Kitchen,South,252.74,SKU-101609,44,0.004796685926087431,1.21
Toys,North,282.13,SKU-100830,42,0.004296235679214402,1.21
Toys,South,252.32,SKU-101837,38,0.004786497039929462,1.21
Pet,North,449.84,SKU-104930,28,0.0026899798251513113,1.21
Toys,North,282.13,SKU-103098,42,0.004296235679214402,1.21
Toys,South,252.32,SKU-101399,38,0.004786497039929462,1.21
Kitchen,South,252.74,SKU-102334,44,0.004796685926087431,1.21
Kitchen,South,252.74,SKU-101992,44,0.004796685926087431,1.21
Toys,North,282.13,SKU-102593,42,0.004296235679214402,1.21
Kitchen,South,252.74,SKU-100804,44,0.004796685926087431,1.21
Toys,North,282.13,SKU-101981,42,0.004296235679214402,1.21
Toys,South,252.32,SKU-101327,38,0.004786497039929462,1.21
Toys,North,282.13,SKU-100373,42,0.004296235679214402,1.21
Beauty,West,69.99000000000001,SKU-102361,47,0.01725403817914831,1.21
Beauty,West,69.99000000000001,SKU-102181,47,0.01725403817914831,1.21
Electronics,West,240.43,SKU-104418,94,0.005038053381927324,1.21
Toys,South,252.32,SKU-100415,38,0.004786497039929462,1.21
Toys,North,282.13,SKU-104735,42,0.004296235679214402,1.21
Kitchen,East,287.94,SKU-102603,43,0.004216926547023634,1.21
Kitchen,South,252.74,SKU-104705,44,0.004796685926087431,1.21
Pet,North,449.84,SKU-102602,28,0.0026899798251513113,1.21
Pet,North,449.84,SKU-102012,28,0.0026899798251513113,1.21
Kitchen,East,287.94,SKU-103323,43,0.004216926547023634,1.21
Electronics,North,310.88,SKU-100598,74,0.0038974034865960922,1.21
Toys,South,252.32,SKU-101165,38,0.004786497039929462,1.21
Pet,North,449.84,SKU-100106,28,0.0026899798251513113,1.21
Beauty,West,69.99000000000001,SKU-103711,47,0.01725403817914831,1.21
Pet,North,449.84,SKU-102302,28,0.0026899798251513113,1.21
Toys,North,282.13,SKU-104682,42,0.004296235679214402,1.21
Pet,North,449.84,SKU-103488,28,0.0026899798251513113,1.21
Pet,North,449.84,SKU-102680,28,0.0026899798251513113,1.21
Kitchen,South,252.74,SKU-103499,44,0.004796685926087431,1.21
Kitchen,East,287.94,SKU-104511,43,0.004216926547023634,1.21
Kitchen,East,287.94,SKU-104818,43,0.004216926547023634,1.21
Toys,North,282.13,SKU-103973,42,0.004296235679214402,1.21
Kitchen,East,287.94,SKU-104728,43,0.004216926547023634,1.21
Kitchen,East,287.94,SKU-104615,43,0.004216926547023634,1.21
Toys,South,252.32,SKU-103055,38,0.004786497039929462,1.21
Toys,South,252.32,SKU-104952,38,0.004786497039929462,1.21
Toys,East,310.43,SKU-103151,41,0.003873039863971283,1.2
Pet,East,377.19,SKU-101330,33,0.0031779661016949155,1.2
Home,South,215.20000000000002,SKU-104235,31,0.005557547508067408,1.2
Beauty,South,125.72999999999999,SKU-102199,26,0.009541284403669725,1.2
Toys,West,260.74,SKU-103241,39,0.004593639575971731,1.2
Toys,East,310.43,SKU-103872,41,0.003873039863971283,1.2
Electronics,East,321.0,SKU-104432,73,0.0037405205984832957,1.2
Pet,East,377.19,SKU-101832,33,0.0031779661016949155,1.2
Toys,East,310.43,SKU-101946,41,0.003873039863971283,1.2
Pet,East,377.19,SKU-103490,33,0.0031779661016949155,1.2
Toys,West,260.74,SKU-103415,39,0.004593639575971731,1.2
Toys,East,310.43,SKU-100463,41,0.003873039863971283,1.2
Toys,East,310.43,SKU-104963,41,0.003873039863971283,1.2
Pet,West,296.89,SKU-104276,32,0.004041424602172266,1.2
Pet,East,377.19,SKU-101594,33,0.0031779661016949155,1.2
Electronics,North,310.88,SKU-104983,73,0.003844735871912361,1.2
Electronics,South,325.47,SKU-100312,60,0.0036803042384837147,1.2
Toys,West,260.74,SKU-102324,39,0.004593639575971731,1.2
Beauty,South,125.72999999999999,SKU-104773,26,0.009541284403669725,1.2
Beauty,South,125.72999999999999,SKU-104791,26,0.009541284403669725,1.2
Beauty,South,125.72999999999999,SKU-103999,26,0.009541284403669725,1.2
Pet,West,296.89,SKU-100208,32,0.004041424602172266,1.2
Pet,East,377.19,SKU-104750,33,0.0031779661016949155,1.2
Toys,East,310.43,SKU-101585,41,0.003873039863971283,1.2
Toys,West,260.74,SKU-102641,39,0.004593639575971731,1.2
Electronics,South,325.47,SKU-102940,60,0.0036803042384837147,1.2
Electronics,East,321.0,SKU-104288,73,0.0037405205984832957,1.2
Electronics,North,310.88,SKU-103915,73,0.003844735871912361,1.2
Toys,West,260.74,SKU-101801,39,0.004593639575971731,1.2
Toys,West,260.74,SKU-101765,39,0.004593639575971731,1.2
Electronics,South,325.47,SKU-104346,60,0.0036803042384837147,1.2
Pet,East,377.19,SKU-102372,33,0.0031779661016949155,1.2
Pet,East,377.19,SKU-102588,33,0.0031779661016949155,1.2
Toys,East,310.43,SKU-104915,41,0.003873039863971283,1.2
Toys,East,310.43,SKU-101063,41,0.003873039863971283,1.2
Pet,West,296.89,SKU-102048,32,0.004041424602172266,1.2
Electronics,East,321.0,SKU-101896,73,0.0037405205984832957,1.2
Pet,West,296.89,SKU-103938,32,0.004041424602172266,1.2
Kitchen,East,287.94,SKU-101884,42,0.004118858487790526,1.19
Kitchen,East,287.94,SKU-101434,42,0.004118858487790526,1.19
Kitchen,East,287.94,SKU-104921,42,0.004118858487790526,1.19
Kitchen,East,287.94,SKU-104129,42,0.004118858487790526,1.19
Kitchen,East,287.94,SKU-103395,42,0.004118858487790526,1.19
Toys,North,282.13,SKU-102647,41,0.004193944353518822,1.18
Toys,North,282.13,SKU-103854,41,0.004193944353518822,1.18
Electronics,South,325.47,SKU-101278,59,0.0036189658345089862,1.18
Kitchen,South,252.74,SKU-104957,43,0.00468767033685817,1.18
Electronics,South,325.47,SKU-102520,59,0.0036189658345089862,1.18
Electronics,North,310.88,SKU-103957,72,0.0037920682572286303,1.18
Toys,North,282.13,SKU-102702,41,0.004193944353518822,1.18
Toys,North,282.13,SKU-100433,41,0.004193944353518822,1.18
Electronics,East,321.0,SKU-102556,72,0.0036892805902848944,1.18
Electronics,South,325.47,SKU-104918,59,0.0036189658345089862,1.18
Electronics,South,325.47,SKU-100868,59,0.0036189658345089862,1.18
Kitchen,South,252.74,SKU-100407,43,0.00468767033685817,1.18
Electronics,East,321.0,SKU-102470,72,0.0036892805902848944,1.18
Electronics,East,321.0,SKU-103237,72,0.0036892805902848944,1.18
Electronics,North,310.88,SKU-103069,72,0.0037920682572286303,1.18
Electronics,North,310.88,SKU-100814,72,0.0037920682572286303,1.18
Electronics,South,325.47,SKU-100472,59,0.0036189658345089862,1.18
Beauty,West,69.99000000000001,SKU-101245,46,0.016886930983847283,1.18
Toys,South,252.32,SKU-104826,37,0.004660536591510266,1.18
Electronics,South,325.47,SKU-100288,59,0.0036189658345089862,1.18
Toys,South,252.32,SKU-100751,37,0.004660536591510266,1.18
Kitchen,South,252.74,SKU-104746,43,0.00468767033685817,1.18
Kitchen,South,252.74,SKU-102977,43,0.00468767033685817,1.18
Toys,South,252.32,SKU-100991,37,0.004660536591510266,1.18
Beauty,West,69.99000000000001,SKU-101497,46,0.016886930983847283,1.18
Kitchen,South,252.74,SKU-104435,43,0.00468767033685817,1.18
Toys,South,252.32,SKU-102720,37,0.004660536591510266,1.18
Electronics,East,321.0,SKU-101491,72,0.0036892805902848944,1.18
Toys,South,252.32,SKU-103404,37,0.004660536591510266,1.18
Kitchen,South,252.74,SKU-104291,43,0.00468767033685817,1.18
Pet,South,391.6,SKU-103412,23,0.0029866251136216075,1.17
Electronics,East,321.0,SKU-103064,71,0.003638040582086493,1.17
Toys,East,310.43,SKU-104081,40,0.003778575477045154,1.17
Toys,East,310.43,SKU-102443,40,0.003778575477045154,1.17
Pet,South,391.6,SKU-100050,23,0.0029866251136216075,1.17
Electronics,East,321.0,SKU-100879,71,0.003638040582086493,1.17
Toys,East,310.43,SKU-104807,40,0.003778575477045154,1.17
Pet,North,449.84,SKU-104876,27,0.002593909117110193,1.17
Toys,East,310.43,SKU-102719,40,0.003778575477045154,1.17
Toys,West,260.74,SKU-103818,38,0.00447585394581861,1.17
Pet,South,391.6,SKU-104352,23,0.0029866251136216075,1.17
Toys,East,310.43,SKU-103242,40,0.003778575477045154,1.17
Toys,West,260.74,SKU-102893,38,0.00447585394581861,1.17
Toys,West,260.74,SKU-103703,38,0.00447585394581861,1.17
Pet,South,391.6,SKU-101162,23,0.0029866251136216075,1.17
Toys,East,310.43,SKU-101561,40,0.003778575477045154,1.17
Toys,West,260.74,SKU-104790,38,0.00447585394581861,1.17
Toys,East,310.43,SKU-100049,40,0.003778575477045154,1.17
Toys,West,260.74,SKU-102359,38,0.00447585394581861,1.17
Pet,South,391.6,SKU-103394,23,0.0029866251136216075,1.17
Kitchen,South,252.74,SKU-103481,42,0.004578654747628911,1.16
Electronics,South,325.47,SKU-101908,58,0.0035576274305342574,1.16
Kitchen,South,252.74,SKU-100619,42,0.004578654747628911,1.16
Kitchen,South,252.74,SKU-100156,42,0.004578654747628911,1.16
Kitchen,South,252.74,SKU-100408,42,0.004578654747628911,1.16
Kitchen,South,252.74,SKU-103553,42,0.004578654747628911,1.16
Home,South,215.20000000000002,SKU-104217,30,0.005378271782000717,1.16
Pet,West,296.89,SKU-100158,31,0.003915130083354383,1.16
Electronics,South,325.47,SKU-103759,58,0.0035576274305342574,1.16
Pet,East,377.19,SKU-100986,32,0.0030816640986132513,1.16
Kitchen,East,287.94,SKU-103899,41,0.0040207904285574185,1.16
Electronics,South,325.47,SKU-102492,58,0.0035576274305342574,1.16
Home,South,215.20000000000002,SKU-100773,30,0.005378271782000717,1.16
Home,South,215.20000000000002,SKU-103785,30,0.005378271782000717,1.16
Electronics,North,310.88,SKU-101320,71,0.003739400642544899,1.16
Electronics,North,310.88,SKU-100474,71,0.003739400642544899,1.16
Kitchen,East,287.94,SKU-100799,41,0.0040207904285574185,1.16
Pet,East,377.19,SKU-100716,32,0.0030816640986132513,1.16
Home,South,215.20000000000002,SKU-102129,30,0.005378271782000717,1.16
Electronics,North,310.88,SKU-102668,71,0.003739400642544899,1.16
Kitchen,South,252.74,SKU-101703,42,0.004578654747628911,1.16
Electronics,South,325.47,SKU-103312,58,0.0035576274305342574,1.16
Electronics,South,325.47,SKU-102085,58,0.0035576274305342574,1.16
Pet,West,296.89,SKU-100982,31,0.003915130083354383,1.16
Pet,West,296.89,SKU-101238,31,0.003915130083354383,1.16
Kitchen,East,287.94,SKU-101200,41,0.0040207904285574185,1.16
Electronics,North,310.88,SKU-104437,71,0.003739400642544899,1.16
Home,South,215.20000000000002,SKU-101373,30,0.005378271782000717,1.16
Home,South,215.20000000000002,SKU-100845,30,0.005378271782000717,1.16
Home,South,215.20000000000002,SKU-101463,30,0.005378271782000717,1.16
Home,South,215.20000000000002,SKU-100053,30,0.005378271782000717,1.16
Kitchen,South,252.74,SKU-103341,42,0.004578654747628911,1.16
Pet,West,296.89,SKU-103994,31,0.003915130083354383,1.16
Electronics,South,325.47,SKU-103519,58,0.0035576274305342574,1.16
Electronics,North,310.88,SKU-104362,71,0.003739400642544899,1.16
Beauty,South,125.72999999999999,SKU-101461,25,0.009174311926605505,1.15
Electronics,North,310.88,SKU-100819,70,0.003686733027861168,1.15
Electronics,North,310.88,SKU-101518,70,0.003686733027861168,1.15
Toys,North,282.13,SKU-103295,40,0.004091653027823241,1.15
Kitchen,North,465.71,SKU-102887,21,0.002468845520808841,1.15
Electronics,East,321.0,SKU-102466,70,0.003586800573888092,1.15
Electronics,North,310.88,SKU-104986,70,0.003686733027861168,1.15
Toys,North,282.13,SKU-104394,40,0.004091653027823241,1.15
Beauty,South,125.72999999999999,SKU-101119,25,0.009174311926605505,1.15
Electronics,North,310.88,SKU-102924,70,0.003686733027861168,1.15
Electronics,North,310.88,SKU-101872,70,0.003686733027861168,1.15
Electronics,North,310.88,SKU-104011,70,0.003686733027861168,1.15
Toys,North,282.13,SKU-102791,40,0.004091653027823241,1.15
Kitchen,North,465.71,SKU-102153,21,0.002468845520808841,1.15
Toys,East,310.43,SKU-103091,39,0.003684111090119025,1.14
Toys,West,260.74,SKU-104303,37,0.004358068315665489,1.14
Toys,West,260.74,SKU-101747,37,0.004358068315665489,1.14
Electronics,South,325.47,SKU-103663,57,0.003496289026559529,1.14
Toys,South,252.32,SKU-100541,36,0.00453457614309107,1.14
Toys,South,252.32,SKU-100920,36,0.00453457614309107,1.14
Toys,East,310.43,SKU-103278,39,0.003684111090119025,1.14
Toys,East,310.43,SKU-102431,39,0.003684111090119025,1.14
Toys,East,310.43,SKU-102396,39,0.003684111090119025,1.14
Electronics,South,325.47,SKU-100402,57,0.003496289026559529,1.14
Toys,East,310.43,SKU-101441,39,0.003684111090119025,1.14
Electronics,South,325.47,SKU-101044,57,0.003496289026559529,1.14
Toys,West,260.74,SKU-103475,37,0.004358068315665489,1.14
Electronics,South,325.47,SKU-102474,57,0.003496289026559529,1.14
Toys,West,260.74,SKU-103343,37,0.004358068315665489,1.14
Toys,West,260.74,SKU-101424,37,0.004358068315665489,1.14
Toys,North,282.13,SKU-101975,39,0.003989361702127659,1.13
Home,East,382.76,SKU-101403,18,0.002957121734844751,1.13
Pet,East,377.19,SKU-101724,31,0.002985362095531587,1.13
Beauty,West,69.99000000000001,SKU-104863,44,0.016152716593245228,1.13
Electronics,East,321.0,SKU-101071,69,0.0035355605656896905,1.13
Beauty,West,69.99000000000001,SKU-102145,44,0.016152716593245228,1.13
Kitchen,East,287.94,SKU-102981,40,0.003922722369324311,1.13
Kitchen,South,252.74,SKU-102617,41,0.004469639158399651,1.13
Pet,East,377.19,SKU-100592,31,0.002985362095531587,1.13
Toys,North,282.13,SKU-103451,39,0.003989361702127659,1.13
Kitchen,South,252.74,SKU-102478,41,0.004469639158399651,1.13
Electronics,East,321.0,SKU-102976,69,0.0035355605656896905,1.13
Electronics,North,310.88,SKU-102907,69,0.0036340654131774373,1.13
Kitchen,South,252.74,SKU-104507,41,0.004469639158399651,1.13
Kitchen,South,252.74,SKU-102694,41,0.004469639158399651,1.13
Kitchen,East,287.94,SKU-104907,40,0.003922722369324311,1.13
Electronics,West,240.43,SKU-102290,88,0.004716475506485154,1.13
Toys,North,282.13,SKU-104555,39,0.003989361702127659,1.13
Pet,East,377.19,SKU-101994,31,0.002985362095531587,1.13
Beauty,West,69.99000000000001,SKU-101479,44,0.016152716593245228,1.13
Electronics,North,310.88,SKU-100351,69,0.0036340654131774373,1.13
Kitchen,South,252.74,SKU-104111,41,0.004469639158399651,1.13
Home,West,443.64,SKU-103965,19,0.0025475998927326363,1.13
Toys,North,282.13,SKU-102479,39,0.003989361702127659,1.13
Kitchen,East,287.94,SKU-101127,40,0.003922722369324311,1.13
Pet,East,377.19,SKU-103166,31,0.002985362095531587,1.13
Pet,South,391.6,SKU-100232,22,0.0028567718478119727,1.12
Home,South,215.20000000000002,SKU-102381,29,0.0051989960559340265,1.12
Electronics,South,325.47,SKU-101581,56,0.0034349506225848005,1.12
Pet,South,391.6,SKU-104402,22,0.0028567718478119727,1.12
Electronics,South,325.47,SKU-104743,56,0.0034349506225848005,1.12
Electronics,South,325.47,SKU-104824,56,0.0034349506225848005,1.12
Pet,North,449.84,SKU-103646,26,0.0024978384090690747,1.12
Pet,South,391.6,SKU-102026,22,0.0028567718478119727,1.12
Pet,North,449.84,SKU-102518,26,0.0024978384090690747,1.12
Home,South,215.20000000000002,SKU-100437,29,0.0051989960559340265,1.12
Home,South,215.20000000000002,SKU-100539,29,0.0051989960559340265,1.12
Home,South,215.20000000000002,SKU-100113,29,0.0051989960559340265,1.12
Home,South,215.20000000000002,SKU-104283,29,0.0051989960559340265,1.12
Home,South,215.20000000000002,SKU-103545,29,0.0051989960559340265,1.12
Electronics,South,325.47,SKU-104220,56,0.0034349506225848005,1.12
Home,South,215.20000000000002,SKU-103635,29,0.0051989960559340265,1.12
Electronics,South,325.47,SKU-100420,56,0.0034349506225848005,1.12
Electronics,South,325.47,SKU-100177,56,0.0034349506225848005,1.12
Pet,West,296.89,SKU-101198,30,0.003788835564536499,1.12
Electronics,East,321.0,SKU-100908,68,0.003484320557491289,1.12
Pet,North,449.84,SKU-104636,26,0.0024978384090690747,1.12
Pet,West,296.89,SKU-103776,30,0.003788835564536499,1.12
Electronics,East,321.0,SKU-102517,68,0.003484320557491289,1.12
Electronics,East,321.0,SKU-102902,68,0.003484320557491289,1.12
Electronics,East,321.0,SKU-101430,68,0.003484320557491289,1.12
Electronics,East,321.0,SKU-101692,68,0.003484320557491289,1.12
Electronics,South,325.47,SKU-101608,56,0.0034349506225848005,1.12
Pet,North,449.84,SKU-100676,26,0.0024978384090690747,1.12
Home,South,215.20000000000002,SKU-102309,29,0.0051989960559340265,1.12
Pet,West,296.89,SKU-104858,30,0.003788835564536499,1.12
Pet,West,296.89,SKU-104568,30,0.003788835564536499,1.12
Electronics,East,321.0,SKU-103248,68,0.003484320557491289,1.12
Home,South,215.20000000000002,SKU-104307,29,0.0051989960559340265,1.12
Pet,West,296.89,SKU-102206,30,0.003788835564536499,1.12
Home,South,215.20000000000002,SKU-102177,29,0.0051989960559340265,1.12
Home,South,215.20000000000002,SKU-102717,29,0.0051989960559340265,1.12
Electronics,East,321.0,SKU-103158,68,0.003484320557491289,1.12
Pet,South,391.6,SKU-102192,22,0.0028567718478119727,1.12
Electronics,North,310.88,SKU-104815,68,0.003581397798493706,1.11
Electronics,North,310.88,SKU-101521,68,0.003581397798493706,1.11
Toys,East,310.43,SKU-102557,38,0.0035896467031928964,1.11
Toys,West,260.74,SKU-102683,36,0.004240282685512367,1.11
Toys,West,260.74,SKU-101597,36,0.004240282685512367,1.11
Beauty,South,125.72999999999999,SKU-102631,24,0.008807339449541285,1.11
Toys,West,260.74,SKU-101874,36,0.004240282685512367,1.11
Toys,South,252.32,SKU-102701,35,0.004408615694671873,1.11
Toys,South,252.32,SKU-103944,35,0.004408615694671873,1.11
Electronics,North,310.88,SKU-100897,68,0.003581397798493706,1.11
Electronics,North,310.88,SKU-101791,67,0.0035287301838099754,1.1
Electronics,North,310.88,SKU-101754,67,0.0035287301838099754,1.1
Toys,North,282.13,SKU-100218,38,0.0038870703764320785,1.1
Kitchen,East,287.94,SKU-102995,39,0.0038246543100912034,1.1
Electronics,East,321.0,SKU-101714,67,0.003433080549292888,1.1
Kitchen,South,252.74,SKU-101015,40,0.0043606235691703915,1.1
Beauty,West,69.99000000000001,SKU-102865,43,0.0157856093979442,1.1
Electronics,South,325.47,SKU-103942,55,0.0033736122186100717,1.1
Electronics,East,321.0,SKU-102862,67,0.003433080549292888,1.1
Electronics,South,325.47,SKU-101140,55,0.0033736122186100717,1.1
Electronics,North,310.88,SKU-104522,67,0.0035287301838099754,1.1
Electronics,East,321.0,SKU-104148,67,0.003433080549292888,1.1
Electronics,South,325.47,SKU-101971,55,0.0033736122186100717,1.1
Toys,North,282.13,SKU-103782,38,0.0038870703764320785,1.1
Electronics,South,325.47,SKU-102958,55,0.0033736122186100717,1.1
Kitchen,South,252.74,SKU-101776,40,0.0043606235691703915,1.1
Electronics,East,321.0,SKU-103015,67,0.003433080549292888,1.1
Kitchen,East,287.94,SKU-102473,39,0.0038246543100912034,1.1
Toys,North,282.13,SKU-104843,38,0.0038870703764320785,1.1
Electronics,South,325.47,SKU-103042,55,0.0033736122186100717,1.1
Kitchen,South,252.74,SKU-103791,40,0.0043606235691703915,1.1
Kitchen,East,287.94,SKU-103558,39,0.0038246543100912034,1.1
Kitchen,East,287.94,SKU-103463,39,0.0038246543100912034,1.1
Kitchen,East,287.94,SKU-103103,39,0.0038246543100912034,1.1
Kitchen,South,252.74,SKU-103522,40,0.0043606235691703915,1.1
Electronics,North,310.88,SKU-100582,67,0.0035287301838099754,1.1
Electronics,North,310.88,SKU-101719,67,0.0035287301838099754,1.1
Kitchen,East,287.94,SKU-101717,39,0.0038246543100912034,1.1
Toys,North,282.13,SKU-104178,38,0.0038870703764320785,1.1
Electronics,East,321.0,SKU-102956,67,0.003433080549292888,1.1
Kitchen,East,287.94,SKU-102833,39,0.0038246543100912034,1.1
Electronics,West,240.43,SKU-101084,85,0.0045556865687640695,1.1
Kitchen,East,287.94,SKU-102820,39,0.0038246543100912034,1.1
Electronics,South,325.47,SKU-103262,55,0.0033736122186100717,1.1
Kitchen,East,287.94,SKU-100120,39,0.0038246543100912034,1.1
Electronics,East,321.0,SKU-103987,67,0.003433080549292888,1.1
Pet,East,377.19,SKU-101600,30,0.002889060092449923,1.09
Pet,East,377.19,SKU-101654,30,0.002889060092449923,1.09
Electronics,East,321.0,SKU-104401,66,0.0033818405410944866,1.09
Electronics,East,321.0,SKU-101743,66,0.0033818405410944866,1.09
Pet,West,296.89,SKU-103376,29,0.003662541045718616,1.09
Toys,East,310.43,SKU-100901,37,0.0034951823162667674,1.09
Toys,East,310.43,SKU-104693,37,0.0034951823162667674,1.09
Pet,West,296.89,SKU-100770,29,0.003662541045718616,1.09
Pet,West,296.89,SKU-104744,29,0.003662541045718616,1.09
Pet,East,377.19,SKU-104762,30,0.002889060092449923,1.09
Pet,East,377.19,SKU-103220,30,0.002889060092449923,1.09
Pet,East,377.19,SKU-102788,30,0.002889060092449923,1.09
Toys,East,310.43,SKU-100787,37,0.0034951823162667674,1.09
Pet,East,377.19,SKU-102314,30,0.002889060092449923,1.09
Toys,East,310.43,SKU-104358,37,0.0034951823162667674,1.09
Pet,West,296.89,SKU-100248,29,0.003662541045718616,1.09
Toys,East,310.43,SKU-103926,37,0.0034951823162667674,1.09
Electronics,East,321.0,SKU-100909,66,0.0033818405410944866,1.09
Toys,East,310.43,SKU-102000,37,0.0034951823162667674,1.09
Pet,East,377.19,SKU-101882,30,0.002889060092449923,1.09
Electronics,South,325.47,SKU-101878,54,0.0033122738146353433,1.08
Toys,South,252.32,SKU-104207,34,0.004282655246252677,1.08
Home,South,215.20000000000002,SKU-100395,28,0.005019720329867336,1.08
Beauty,West,69.99000000000001,SKU-100759,42,0.015418502202643172,1.08
Toys,South,252.32,SKU-104484,34,0.004282655246252677,1.08
Home,South,215.20000000000002,SKU-100791,28,0.005019720329867336,1.08
Toys,South,252.32,SKU-104747,34,0.004282655246252677,1.08
Electronics,North,310.88,SKU-100936,66,0.003476062569126244,1.08
Electronics,South,325.47,SKU-104706,54,0.0033122738146353433,1.08
Electronics,North,310.88,SKU-104904,66,0.003476062569126244,1.08
Electronics,South,325.47,SKU-103375,54,0.0033122738146353433,1.08
Pet,North,449.84,SKU-104564,25,0.0024017677010279566,1.08
Electronics,South,325.47,SKU-102112,54,0.0033122738146353433,1.08
Electronics,North,310.88,SKU-101804,66,0.003476062569126244,1.08
Electronics,South,325.47,SKU-100216,54,0.0033122738146353433,1.08
Electronics,South,325.47,SKU-100762,54,0.0033122738146353433,1.08
Electronics,South,325.47,SKU-100639,54,0.0033122738146353433,1.08
Pet,North,449.84,SKU-103592,25,0.0024017677010279566,1.08
Pet,North,449.84,SKU-100482,25,0.0024017677010279566,1.08
Toys,West,260.74,SKU-104772,35,0.004122497055359246,1.07
Kitchen,South,252.74,SKU-100731,39,0.004251607979941132,1.07
Kitchen,East,287.94,SKU-103126,38,0.0037265862508580956,1.07
Toys,West,260.74,SKU-103079,35,0.004122497055359246,1.07
Kitchen,East,287.94,SKU-104453,38,0.0037265862508580956,1.07
Kitchen,East,287.94,SKU-103594,38,0.0037265862508580956,1.07
Toys,West,260.74,SKU-100704,35,0.004122497055359246,1.07
Kitchen,East,287.94,SKU-104170,38,0.0037265862508580956,1.07
Kitchen,East,287.94,SKU-104350,38,0.0037265862508580956,1.07
Toys,North,282.13,SKU-102611,37,0.0037847790507364977,1.07
Kitchen,South,252.74,SKU-100295,39,0.004251607979941132,1.07
Kitchen,South,252.74,SKU-100245,39,0.004251607979941132,1.07
Kitchen,South,252.74,SKU-100282,39,0.004251607979941132,1.07
Toys,North,282.13,SKU-103901,37,0.0037847790507364977,1.07
Toys,North,282.13,SKU-102666,37,0.0037847790507364977,1.07
Kitchen,South,252.74,SKU-102802,39,0.004251607979941132,1.07
Pet,South,391.6,SKU-100064,21,0.0027269185820023374,1.07
Toys,North,282.13,SKU-100128,37,0.0037847790507364977,1.07
Pet,South,391.6,SKU-100088,21,0.0027269185820023374,1.07
Electronics,East,321.0,SKU-104923,65,0.0033306005328960853,1.07
Electronics,East,321.0,SKU-104974,65,0.0033306005328960853,1.07
Pet,South,391.6,SKU-102824,21,0.0027269185820023374,1.07
Kitchen,East,287.94,SKU-102707,38,0.0037265862508580956,1.07
Kitchen,South,252.74,SKU-104710,39,0.004251607979941132,1.07
Pet,South,391.6,SKU-103434,21,0.0027269185820023374,1.07
Electronics,East,321.0,SKU-104734,65,0.0033306005328960853,1.07
Toys,West,260.74,SKU-103307,35,0.004122497055359246,1.07
Kitchen,East,287.94,SKU-102815,38,0.0037265862508580956,1.07
Kitchen,East,287.94,SKU-103319,38,0.0037265862508580956,1.07
Toys,North,282.13,SKU-104520,37,0.0037847790507364977,1.07
Pet,South,391.6,SKU-102264,21,0.0027269185820023374,1.07
Electronics,East,321.0,SKU-101107,65,0.0033306005328960853,1.07
Toys,West,260.74,SKU-100362,35,0.004122497055359246,1.07
Toys,North,282.13,SKU-103811,37,0.0037847790507364977,1.07
Toys,West,260.74,SKU-101009,35,0.004122497055359246,1.07
Toys,East,310.43,SKU-100823,36,0.0034007179293406384,1.06
Electronics,South,325.47,SKU-102967,53,0.003250935410660615,1.06
Electronics,South,325.47,SKU-104680,53,0.003250935410660615,1.06
Toys,East,310.43,SKU-102036,36,0.0034007179293406384,1.06
Electronics,South,325.47,SKU-104398,53,0.003250935410660615,1.06
Electronics,South,325.47,SKU-103060,53,0.003250935410660615,1.06
Electronics,South,325.47,SKU-100774,53,0.003250935410660615,1.06
Electronics,South,325.47,SKU-101176,53,0.003250935410660615,1.06
Toys,East,310.43,SKU-101351,36,0.0034007179293406384,1.06
Toys,East,310.43,SKU-104033,36,0.0034007179293406384,1.06
Electronics,South,325.47,SKU-102128,53,0.003250935410660615,1.06
Electronics,North,310.88,SKU-104461,65,0.0034233949544425135,1.06
Toys,East,310.43,SKU-102677,36,0.0034007179293406384,1.06
Electronics,South,325.47,SKU-100627,53,0.003250935410660615,1.06
Pet,West,296.89,SKU-103790,28,0.0035362465269007325,1.05
Electronics,East,321.0,SKU-102277,64,0.003279360524697684,1.05
Pet,West,296.89,SKU-103758,28,0.0035362465269007325,1.05
Pet,East,377.19,SKU-101760,29,0.0027927580893682587,1.05
Kitchen,South,252.74,SKU-100876,38,0.004142592390711872,1.05
Pet,East,377.19,SKU-102336,29,0.0027927580893682587,1.05
Pet,West,296.89,SKU-102572,28,0.0035362465269007325,1.05
Toys,South,252.32,SKU-101945,33,0.0041566947978334805,1.05
Electronics,East,321.0,SKU-103786,64,0.003279360524697684,1.05
Electronics,North,310.88,SKU-102124,64,0.0033707273397587823,1.05
Toys,South,252.32,SKU-101729,33,0.0041566947978334805,1.05
Electronics,North,310.88,SKU-100060,64,0.0033707273397587823,1.05
Toys,South,252.32,SKU-100164,33,0.0041566947978334805,1.05
Kitchen,South,252.74,SKU-101956,38,0.004142592390711872,1.05
Electronics,East,321.0,SKU-104756,64,0.003279360524697684,1.05
