date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,weekend_flag,marketing_push_flag,weather_disruption_index,weekend_flag_raw
2025-04-30,SKU-101851,East,63,201.41,0,0,0,0,2.11,1970-03-19
2025-04-30,SKU-101919,South,57,148.42,0,0,0,0,1.46,1970-03-21
2025-04-30,SKU-101967,West,82,41.55,0,0,0,0,0.69,1970-03-23
2025-04-30,SKU-102281,South,30,111.17,0,0,0,0,0.17,1970-04-06
2025-04-30,SKU-102810,North,32,106.46,0,0,0,0,1.24,1970-04-28
2025-04-30,SKU-102859,North,53,96.05,0,0,0,0,0.03,1970-04-30
2025-04-30,SKU-103082,South,17,155.71,1,0,0,0,-0.91,1970-05-09
2025-04-30,SKU-103160,North,73,178.02,1,0,0,0,-0.56,1970-05-12
2025-04-30,SKU-104090,North,62,156.07,1,0,0,0,-0.61,1970-06-20
2025-04-30,SKU-104681,East,28,129.69,0,0,0,0,1.02,1970-07-15
2025-05-01,SKU-101006,East,42,187.61,0,0,0,0,-0.92,1970-02-11
2025-05-01,SKU-101846,West,54,34.08,0,0,0,0,0.58,1970-03-18
2025-05-01,SKU-101989,North,52,120.37,0,0,0,0,0.69,1970-03-24
2025-05-01,SKU-102097,North,31,80.38,0,0,0,0,0.29,1970-03-29
2025-05-01,SKU-102155,North,68,168.04,0,0,0,0,0.48,1970-03-31
2025-05-01,SKU-102779,West,25,152.33,0,0,0,0,1.29,1970-04-26
2025-05-01,SKU-103443,West,41,156.95,1,0,0,0,0.76,1970-05-24
2025-05-01,SKU-103711,West,47,194.58,1,0,0,1,1.25,1970-06-04
2025-05-01,SKU-103900,East,30,136.74,1,0,0,0,1.54,1970-06-12
2025-05-01,SKU-103974,North,56,199.4,1,0,0,0,0.9,1970-06-15
2025-05-01,SKU-104496,North,39,122.86,0,0,0,0,-0.18,1970-07-07
2025-05-02,SKU-100040,West,59,44.7,0,0,0,0,0.48,1970-01-02
2025-05-02,SKU-100138,East,49,125.08,0,0,0,0,-0.41,1970-01-06
2025-05-02,SKU-100605,West,25,104.01,0,0,0,0,-0.74,1970-01-26
2025-05-02,SKU-100840,West,49,184.16,0,0,0,0,1.04,1970-02-05
2025-05-02,SKU-100956,East,32,190.01,0,0,0,0,-1.3,1970-02-09
2025-05-02,SKU-101556,East,27,176.87,0,0,0,0,0.76,1970-03-06
2025-05-02,SKU-101702,East,70,94.3,0,0,0,0,-1.41,1970-03-12
2025-05-02,SKU-102105,East,38,190.73,0,0,0,0,0.0,1970-03-29
2025-05-02,SKU-102351,South,50,149.12,0,0,0,0,0.17,1970-04-08
2025-05-02,SKU-102355,East,27,108.87,0,0,0,0,-0.01,1970-04-09
2025-05-02,SKU-102833,East,39,130.47,0,0,0,0,-0.15,1970-04-29
2025-05-02,SKU-103151,East,41,129.88,1,0,0,0,-1.28,1970-05-12
2025-05-02,SKU-103306,East,56,91.92,1,0,0,0,-1.39,1970-05-18
2025-05-02,SKU-103879,South,50,42.6,1,0,0,0,0.37,1970-06-11
2025-05-02,SKU-103935,North,36,42.41,1,0,0,0,1.54,1970-06-13
2025-05-02,SKU-103981,North,29,125.05,1,0,0,0,-0.28,1970-06-15
2025-05-02,SKU-103987,East,67,40.73,1,0,0,0,0.9,1970-06-16
2025-05-02,SKU-104663,East,63,191.27,0,0,0,1,0.92,1970-07-14
2025-05-02,SKU-104668,West,30,185.81,0,0,0,1,0.92,1970-07-14
2025-05-02,SKU-104994,South,25,154.32,0,0,0,0,-1.28,1970-07-28
2025-05-03,SKU-100880,East,64,34.26,0,0,1,0,1.04,1970-02-06
2025-05-03,SKU-101104,South,52,183.71,0,0,1,0,-0.29,1970-02-16
2025-05-03,SKU-101140,South,55,177.7,0,0,1,0,1.23,1970-02-17
2025-05-03,SKU-101460,East,42,150.28,0,0,1,0,-0.53,1970-03-02
2025-05-03,SKU-101917,East,54,33.24,0,0,1,0,-1.22,1970-03-21
2025-05-03,SKU-101956,South,38,30.48,0,0,1,0,0.39,1970-03-23
2025-05-03,SKU-102830,West,51,162.56,0,0,1,0,1.29,1970-04-28
2025-05-03,SKU-103093,North,47,184.11,1,0,1,0,-0.27,1970-05-09
2025-05-03,SKU-103194,West,32,154.44,1,0,1,0,0.55,1970-05-14
2025-05-03,SKU-103316,North,40,189.56,1,0,1,0,-1.39,1970-05-19
2025-05-03,SKU-103898,South,43,149.14,1,0,1,0,0.37,1970-06-12
2025-05-03,SKU-103977,South,42,33.6,1,0,1,0,1.58,1970-06-15
2025-05-03,SKU-104179,North,42,30.49,1,0,1,0,-2.15,1970-06-24
2025-05-03,SKU-104759,North,52,194.15,0,0,1,0,1.02,1970-07-18
2025-05-03,SKU-104887,South,37,30.4,0,0,1,0,-0.49,1970-07-23
2025-05-03,SKU-104927,North,24,177.17,0,0,1,0,-0.91,1970-07-25
2025-05-03,SKU-104979,East,24,185.56,0,0,1,0,0.9,1970-07-27
2025-05-04,SKU-100085,West,27,146.65,0,0,1,0,0.48,1970-01-04
2025-05-04,SKU-100122,West,36,146.05,0,0,1,1,-0.04,1970-01-06
2025-05-04,SKU-100308,West,67,74.37,0,0,1,0,1.25,1970-01-13
2025-05-04,SKU-100563,South,44,125.93,0,0,1,0,0.4,1970-01-24
2025-05-04,SKU-100800,East,38,32.31,0,0,1,0,0.7,1970-02-03
2025-05-04,SKU-101819,South,58,44.17,0,0,1,0,0.64,1970-03-17
2025-05-04,SKU-102134,South,52,188.66,0,0,1,0,1.67,1970-03-30
2025-05-04,SKU-102535,West,35,125.64,0,0,1,0,2.23,1970-04-16
2025-05-04,SKU-102703,East,53,32.87,0,0,1,0,-0.02,1970-04-23
2025-05-04,SKU-102992,East,39,125.04,1,0,1,0,1.68,1970-05-05
2025-05-04,SKU-103012,North,52,166.65,1,0,1,0,1.68,1970-05-06
2025-05-04,SKU-103638,North,46,32.16,1,0,1,0,-1.48,1970-06-01
2025-05-04,SKU-104123,West,25,82.79,1,0,1,0,2.15,1970-06-21
2025-05-04,SKU-104318,West,35,33.58,1,0,1,0,0.88,1970-06-29
2025-05-04,SKU-104688,North,42,177.18,0,0,1,0,-1.22,1970-07-15
2025-05-05,SKU-100645,East,38,107.19,0,0,0,0,1.55,1970-01-27
2025-05-05,SKU-101407,West,37,85.4,0,0,0,0,-0.21,1970-02-28
2025-05-05,SKU-102515,South,32,41.97,0,0,0,0,-0.17,1970-04-15
2025-05-05,SKU-102591,South,47,185.26,0,0,0,0,2.0,1970-04-18
2025-05-05,SKU-102606,West,40,182.34,0,0,0,0,1.58,1970-04-19
2025-05-05,SKU-103190,South,23,109.06,1,0,0,0,0.18,1970-05-13
2025-05-05,SKU-103462,South,26,153.27,1,0,0,0,-0.82,1970-05-25
2025-05-05,SKU-103559,East,65,95.59,1,0,0,0,0.67,1970-05-29
2025-05-05,SKU-104612,West,22,135.41,0,0,0,0,1.29,1970-07-12
2025-05-05,SKU-104726,West,45,147.84,0,0,0,0,-1.22,1970-07-16
2025-05-06,SKU-100080,West,43,129.1,0,0,0,0,-0.31,1970-01-04
2025-05-06,SKU-100374,North,19,121.19,0,0,0,0,0.62,1970-01-16
2025-05-06,SKU-100637,North,33,195.24,0,0,0,1,-0.51,1970-01-27
2025-05-06,SKU-101331,West,32,88.13,0,0,0,1,-1.16,1970-02-25
2025-05-06,SKU-101583,South,47,120.26,0,0,0,0,0.72,1970-03-07
2025-05-06,SKU-101997,West,38,177.31,0,0,0,0,2.11,1970-03-25
2025-05-06,SKU-102084,South,28,124.77,0,0,0,0,2.1,1970-03-28
2025-05-06,SKU-102293,East,93,160.86,0,0,0,1,-1.33,1970-04-06
2025-05-06,SKU-102435,East,60,188.01,0,0,0,0,0.17,1970-04-12
2025-05-06,SKU-102716,East,59,172.23,0,0,0,0,0.08,1970-04-24
2025-05-06,SKU-102786,West,66,178.64,0,0,0,0,0.55,1970-04-27
2025-05-06,SKU-102941,North,67,90.83,0,0,0,0,-0.15,1970-05-03
2025-05-06,SKU-103319,East,38,161.66,1,0,0,0,-2.9,1970-05-19
2025-05-06,SKU-103706,West,44,176.01,1,0,0,0,0.22,1970-06-04
2025-05-06,SKU-104660,East,23,89.03,0,0,0,0,0.14,1970-07-14
2025-05-07,SKU-100242,South,48,196.39,0,0,0,0,-0.41,1970-01-11
2025-05-07,SKU-100788,West,33,159.51,0,0,0,0,-0.24,1970-02-02
2025-05-07,SKU-100928,West,42,108.61,0,0,0,0,-0.36,1970-02-08
2025-05-07,SKU-100945,West,46,186.07,0,0,0,0,-0.18,1970-02-09
2025-05-07,SKU-101090,South,55,32.51,0,0,0,0,0.66,1970-02-15
2025-05-07,SKU-101272,West,56,128.15,0,0,0,0,2.05,1970-02-23
2025-05-07,SKU-101550,East,34,132.96,0,0,0,0,-0.53,1970-03-06
2025-05-07,SKU-101560,North,37,157.84,0,0,0,0,0.24,1970-03-07
2025-05-07,SKU-101636,North,42,32.0,0,0,0,0,0.07,1970-03-10
2025-05-07,SKU-101836,East,37,160.65,0,0,0,0,1.45,1970-03-18
2025-05-07,SKU-101840,South,49,93.97,0,0,0,0,1.45,1970-03-18
2025-05-07,SKU-103143,East,85,181.11,1,0,0,0,0.37,1970-05-11
2025-05-07,SKU-103933,West,25,133.53,1,0,0,0,1.31,1970-06-13
2025-05-07,SKU-104003,North,48,199.91,1,0,0,0,0.37,1970-06-16
2025-05-07,SKU-104207,South,34,33.13,1,0,0,0,-0.46,1970-06-25
2025-05-07,SKU-104312,South,24,125.4,1,0,0,0,0.07,1970-06-29
2025-05-07,SKU-104471,North,58,94.76,1,0,0,0,-0.04,1970-07-06
2025-05-08,SKU-100165,North,25,128.67,0,0,0,0,-0.03,1970-01-07
2025-05-08,SKU-100193,South,59,42.57,0,0,0,0,-0.43,1970-01-09
2025-05-08,SKU-100270,South,68,43.71,0,0,0,0,-0.41,1970-01-12
2025-05-08,SKU-100305,North,59,31.2,0,0,0,0,-0.11,1970-01-13
2025-05-08,SKU-100484,North,63,189.91,0,0,0,0,1.23,1970-01-21
2025-05-08,SKU-100784,South,36,130.31,0,0,0,0,-1.75,1970-02-02
2025-05-08,SKU-100793,North,44,151.52,0,0,0,0,-0.24,1970-02-03
2025-05-08,SKU-100836,West,39,127.63,0,0,0,0,0.87,1970-02-04
2025-05-08,SKU-102021,North,38,149.77,0,0,0,0,-1.22,1970-03-26
2025-05-08,SKU-102028,South,53,77.25,0,0,0,0,-1.22,1970-03-26
2025-05-08,SKU-102230,South,42,31.28,0,0,0,0,1.67,1970-04-03
2025-05-08,SKU-102373,South,34,33.13,0,0,0,0,-1.41,1970-04-09
2025-05-08,SKU-102968,North,56,133.3,0,0,0,0,-0.22,1970-05-04
2025-05-08,SKU-103899,East,41,123.36,1,0,0,0,-0.17,1970-06-12
2025-05-08,SKU-104026,East,31,110.35,1,0,0,0,0.37,1970-06-17
2025-05-09,SKU-100116,East,31,148.66,0,0,0,0,-1.05,1970-01-05
2025-05-09,SKU-100144,West,35,80.48,0,0,0,0,-0.31,1970-01-07
2025-05-09,SKU-100265,West,42,124.36,0,0,0,0,-0.71,1970-01-12
2025-05-09,SKU-100862,West,57,34.49,0,0,0,0,0.87,1970-02-05
2025-05-09,SKU-101026,West,62,154.85,0,0,0,0,1.04,1970-02-12
2025-05-09,SKU-101128,East,57,32.22,0,0,0,0,0.66,1970-02-17
2025-05-09,SKU-101326,South,28,135.53,0,0,0,0,2.05,1970-02-25
2025-05-09,SKU-101791,North,67,73.95,0,0,0,0,1.45,1970-03-16
2025-05-09,SKU-101809,North,37,125.15,0,0,0,0,0.42,1970-03-17
2025-05-09,SKU-102354,East,89,169.58,0,0,0,1,-1.33,1970-04-09
2025-05-09,SKU-102456,North,35,176.92,0,0,0,0,-0.84,1970-04-13
2025-05-09,SKU-102728,West,43,155.94,0,0,0,0,1.21,1970-04-24
2025-05-09,SKU-103045,East,29,125.1,0,0,0,0,1.24,1970-05-07
2025-05-09,SKU-103968,West,60,43.62,1,0,0,0,1.31,1970-06-15
2025-05-09,SKU-104564,North,25,87.56,0,0,0,0,-0.4,1970-07-10
2025-05-10,SKU-100082,North,39,153.81,0,0,1,0,-1.26,1970-01-04
2025-05-10,SKU-100174,North,36,85.92,0,0,1,0,-0.31,1970-01-08
2025-05-10,SKU-100351,North,69,78.83,0,0,1,0,-0.11,1970-01-15
2025-05-10,SKU-100404,East,75,73.95,0,0,1,0,1.47,1970-01-17
2025-05-10,SKU-101196,West,58,179.67,0,0,1,0,0.04,1970-02-19
2025-05-10,SKU-101323,South,65,34.04,0,0,1,0,0.01,1970-02-25
2025-05-10,SKU-101423,East,96,94.82,0,0,1,1,-1.16,1970-03-01
2025-05-10,SKU-101653,East,32,162.52,0,0,1,0,0.24,1970-03-10
2025-05-10,SKU-101882,East,30,161.54,0,0,1,0,-1.41,1970-03-20
2025-05-10,SKU-102182,East,39,130.06,0,0,1,0,2.1,1970-04-01
2025-05-10,SKU-102773,East,30,85.74,0,0,1,0,-0.12,1970-04-26
2025-05-10,SKU-103320,East,38,130.31,1,0,1,0,-0.91,1970-05-19
2025-05-10,SKU-103758,West,28,159.99,1,0,1,0,0.39,1970-06-06
2025-05-10,SKU-104386,North,63,202.63,1,0,1,0,0.07,1970-07-02
2025-05-10,SKU-104421,West,30,185.26,1,0,1,0,-0.47,1970-07-04
2025-05-10,SKU-104779,South,31,124.68,0,0,1,0,1.47,1970-07-19
2025-05-10,SKU-104971,South,49,77.06,0,0,1,0,-1.56,1970-07-27
2025-05-11,SKU-100014,North,47,176.36,0,0,1,0,0.31,1970-01-01
2025-05-11,SKU-100658,South,44,31.72,0,0,1,0,0.86,1970-01-28
2025-05-11,SKU-100748,East,86,161.64,0,0,1,1,-0.51,1970-02-01
2025-05-11,SKU-101245,West,46,122.48,0,0,1,0,-0.92,1970-02-21
2025-05-11,SKU-101350,East,53,32.59,0,0,1,0,0.01,1970-02-26
2025-05-11,SKU-101443,East,80,193.75,0,0,1,1,-1.16,1970-03-02
2025-05-11,SKU-102005,West,36,152.12,0,0,1,0,1.56,1970-03-25
2025-05-11,SKU-102070,East,45,33.39,0,0,1,0,0.58,1970-03-28
2025-05-11,SKU-102242,North,34,193.23,0,0,1,0,-0.92,1970-04-04
2025-05-11,SKU-102386,North,43,161.1,0,0,1,0,0.48,1970-04-10
2025-05-11,SKU-102531,South,58,91.02,0,0,1,0,-0.69,1970-04-16
2025-05-11,SKU-102692,West,36,176.34,0,0,1,0,2.23,1970-04-23
2025-05-11,SKU-102788,East,30,110.68,0,0,1,0,-0.12,1970-04-27
2025-05-11,SKU-102918,West,52,93.9,0,0,1,0,0.55,1970-05-02
2025-05-11,SKU-103426,West,53,76.13,1,0,1,0,-0.56,1970-05-23
2025-05-11,SKU-103499,South,44,189.21,1,0,1,0,0.52,1970-05-26
2025-05-11,SKU-104006,West,38,175.03,1,0,1,0,-0.38,1970-06-16
2025-05-11,SKU-104559,South,40,32.14,1,0,1,1,0.36,1970-07-09
2025-05-12,SKU-100145,South,31,177.6,0,0,0,0,2.05,1970-01-07
2025-05-12,SKU-101155,East,48,131.07,0,0,0,0,1.23,1970-02-18
2025-05-12,SKU-101206,East,61,31.66,0,0,0,0,0.66,1970-02-20
2025-05-12,SKU-101647,West,43,126.32,0,0,0,0,1.6,1970-03-10
2025-05-12,SKU-101654,East,30,150.14,0,0,0,0,1.6,1970-03-10
2025-05-12,SKU-102128,South,53,153.29,0,0,0,0,-1.22,1970-03-30
2025-05-12,SKU-102181,West,47,187.82,0,0,0,0,0.39,1970-04-01
2025-05-12,SKU-103909,North,70,192.48,1,0,0,0,-0.89,1970-06-12
2025-05-12,SKU-104623,South,31,32.62,1,0,0,0,-0.07,1970-07-12
2025-05-13,SKU-100885,South,34,125.84,0,0,0,0,-0.74,1970-02-06
2025-05-13,SKU-101035,East,75,193.92,0,0,0,0,-0.46,1970-02-13
2025-05-13,SKU-101479,West,44,31.13,0,0,0,0,1.07,1970-03-03
2025-05-13,SKU-102077,West,114,72.51,0,0,0,1,0.41,1970-03-28
2025-05-13,SKU-102896,West,55,188.83,0,0,0,0,0.08,1970-05-01
2025-05-13,SKU-103371,South,74,90.24,1,0,0,0,0.18,1970-05-21
2025-05-13,SKU-103392,North,60,173.18,1,0,0,0,-0.91,1970-05-22
2025-05-13,SKU-103723,East,53,159.39,1,0,0,0,0.76,1970-06-05
2025-05-13,SKU-104424,West,65,178.48,1,0,0,0,-2.15,1970-07-04
2025-05-13,SKU-104575,East,34,31.4,1,0,0,0,1.48,1970-07-10
2025-05-14,SKU-100818,East,55,43.0,0,0,0,1,-0.51,1970-02-04
2025-05-14,SKU-100957,West,33,82.55,0,0,0,0,-0.24,1970-02-09
2025-05-14,SKU-100981,East,39,135.92,0,0,0,0,0.87,1970-02-10
2025-05-14,SKU-101028,South,29,137.03,0,0,0,0,-0.26,1970-02-12
2025-05-14,SKU-101631,North,36,191.72,0,0,0,0,-0.21,1970-03-09
2025-05-14,SKU-101933,West,41,135.71,0,0,0,0,0.42,1970-03-22
2025-05-14,SKU-102306,South,56,32.52,0,0,0,0,-0.92,1970-04-07
2025-05-14,SKU-102492,South,58,177.52,0,0,0,1,-1.33,1970-04-14
2025-05-14,SKU-103039,North,57,189.34,0,0,0,0,1.67,1970-05-07
2025-05-14,SKU-103138,South,39,125.38,0,0,0,0,-0.15,1970-05-11
2025-05-14,SKU-103424,West,66,146.26,1,0,0,0,-0.91,1970-05-23
2025-05-14,SKU-103516,North,58,197.74,1,0,0,0,-2.9,1970-05-27
2025-05-14,SKU-103890,East,35,130.0,1,0,0,0,0.22,1970-06-12
2025-05-14,SKU-104986,North,70,76.7,0,0,0,0,0.84,1970-07-27
2025-05-15,SKU-101373,South,30,176.72,0,0,0,0,1.39,1970-02-27
2025-05-15,SKU-101417,East,81,45.23,0,0,0,0,1.23,1970-03-01
2025-05-15,SKU-101538,East,96,40.73,0,0,0,1,-1.16,1970-03-06
2025-05-15,SKU-101605,South,49,189.83,0,0,0,0,-0.48,1970-03-08
2025-05-15,SKU-102254,West,33,119.8,0,0,0,0,0.39,1970-04-04
2025-05-15,SKU-102930,North,36,122.26,0,0,0,0,0.08,1970-05-03
2025-05-15,SKU-103156,West,38,164.45,0,0,0,0,-0.15,1970-05-12
2025-05-15,SKU-103276,East,34,153.32,1,0,0,0,1.68,1970-05-17
2025-05-15,SKU-103479,South,35,88.88,1,0,0,0,-1.28,1970-05-25
2025-05-15,SKU-103540,West,55,194.84,1,0,0,0,-2.9,1970-05-28
2025-05-15,SKU-103606,North,39,122.53,1,0,0,0,-1.39,1970-05-31
2025-05-15,SKU-103971,South,25,88.5,1,0,0,0,-0.89,1970-06-15
2025-05-15,SKU-104153,North,36,32.59,1,0,0,0,-1.22,1970-06-23
2025-05-15,SKU-104450,East,53,162.12,1,0,0,0,-0.61,1970-07-05
2025-05-15,SKU-104544,North,44,186.39,1,0,0,0,-0.47,1970-07-09
2025-05-16,SKU-100756,West,72,40.53,0,0,0,0,-0.61,1970-02-01
2025-05-16,SKU-101202,North,76,31.92,0,0,0,1,-0.59,1970-02-20
2025-05-16,SKU-101268,West,55,201.2,0,0,0,0,1.23,1970-02-22
2025-05-16,SKU-101451,North,68,73.93,0,0,0,0,1.23,1970-03-02
2025-05-16,SKU-101634,West,34,187.88,0,0,0,0,1.44,1970-03-10
2025-05-16,SKU-103170,South,22,131.01,0,0,0,0,-0.15,1970-05-13
2025-05-16,SKU-103569,South,47,162.55,1,0,0,0,-2.9,1970-05-29
2025-05-16,SKU-103828,West,58,42.05,1,0,0,0,0.67,1970-06-09
2025-05-16,SKU-104842,West,53,157.71,0,0,0,0,0.12,1970-07-21
2025-05-16,SKU-104981,East,44,99.7,0,0,0,0,-1.22,1970-07-27
2025-05-17,SKU-100078,South,27,128.45,0,0,1,0,0.34,1970-01-04
2025-05-17,SKU-100192,South,49,191.89,0,0,1,0,-1.69,1970-01-09
2025-05-17,SKU-101428,East,62,184.82,0,0,1,0,1.39,1970-03-01
2025-05-17,SKU-101497,West,46,127.94,0,0,1,0,0.01,1970-03-04
2025-05-17,SKU-101838,East,66,179.2,0,0,1,0,0.72,1970-03-18
2025-05-17,SKU-102130,West,48,33.83,0,0,1,0,0.64,1970-03-30
2025-05-17,SKU-102479,North,39,187.16,0,0,1,0,0.29,1970-04-14
2025-05-17,SKU-102482,East,49,150.09,0,0,1,0,0.29,1970-04-14
2025-05-17,SKU-102787,West,32,149.01,0,0,1,0,-0.17,1970-04-27
2025-05-17,SKU-103790,West,28,86.61,1,0,1,0,-0.68,1970-06-07
2025-05-17,SKU-103819,South,32,31.79,1,0,1,0,0.76,1970-06-09
2025-05-17,SKU-104238,South,29,151.29,1,0,1,0,0.37,1970-06-26
2025-05-17,SKU-104289,North,61,192.39,1,0,1,0,1.54,1970-06-28
2025-05-17,SKU-104712,North,82,166.32,1,0,1,0,-0.04,1970-07-16
2025-05-17,SKU-104844,South,22,191.37,0,0,1,0,1.28,1970-07-21
2025-05-18,SKU-100150,East,42,32.02,0,0,1,0,0.64,1970-01-07
2025-05-18,SKU-100231,East,51,189.15,0,0,1,0,-1.69,1970-01-10
2025-05-18,SKU-101402,South,29,131.68,0,0,1,0,-0.92,1970-02-28
2025-05-18,SKU-101453,North,72,192.66,0,0,1,0,1.39,1970-03-02
2025-05-18,SKU-101686,East,55,149.12,0,0,1,0,1.44,1970-03-12
2025-05-18,SKU-102119,East,43,129.73,0,0,1,0,-0.47,1970-03-30
2025-05-18,SKU-102383,West,60,96.82,0,0,1,0,0.69,1970-04-10
2025-05-18,SKU-102761,North,35,107.62,0,0,1,0,-1.23,1970-04-26
2025-05-18,SKU-103947,North,61,194.8,1,0,1,0,0.39,1970-06-14
2025-05-18,SKU-104084,West,54,33.09,1,0,1,0,1.45,1970-06-20
2025-05-18,SKU-104304,East,53,164.74,1,0,1,0,1.54,1970-06-29
2025-05-18,SKU-104442,North,52,158.53,1,0,1,0,2.15,1970-07-05
2025-05-19,SKU-101240,South,63,148.35,0,0,0,0,-0.18,1970-02-21
2025-05-19,SKU-101348,West,66,95.37,0,0,0,0,-1.3,1970-02-26
2025-05-19,SKU-101351,East,36,31.66,0,0,0,0,-1.3,1970-02-26
2025-05-19,SKU-101437,East,55,120.34,0,0,0,0,-0.92,1970-03-01
2025-05-19,SKU-101972,South,62,43.9,0,0,0,1,-0.01,1970-03-24
2025-05-19,SKU-102800,East,63,44.08,0,0,0,0,-1.23,1970-04-27
2025-05-19,SKU-103073,South,25,124.71,0,0,0,0,0.59,1970-05-09
2025-05-19,SKU-103396,North,56,183.97,1,0,0,0,-0.41,1970-05-22
2025-05-19,SKU-103798,North,41,128.52,1,0,0,0,-0.82,1970-06-08
2025-05-19,SKU-104229,West,50,79.96,1,0,0,0,1.41,1970-06-26
2025-05-19,SKU-104459,South,50,193.29,1,0,0,0,0.7,1970-07-05
2025-05-19,SKU-104483,West,27,180.11,1,0,0,0,2.15,1970-07-06
2025-05-20,SKU-100013,North,34,178.76,0,0,0,0,-0.6,1970-01-01
2025-05-20,SKU-100207,North,47,124.5,0,0,0,0,0.64,1970-01-09
2025-05-20,SKU-100488,North,58,32.6,0,0,0,0,-0.43,1970-01-21
2025-05-20,SKU-100535,South,29,158.58,0,0,0,0,-0.71,1970-01-23
2025-05-20,SKU-101024,North,65,193.43,0,0,0,0,-0.05,1970-02-12
2025-05-20,SKU-101143,North,54,34.32,0,0,0,0,0.3,1970-02-17
2025-05-20,SKU-101454,North,34,152.72,0,0,0,0,-0.92,1970-03-02
2025-05-20,SKU-101554,North,37,185.79,0,0,0,0,1.23,1970-03-06
2025-05-20,SKU-102047,West,51,186.19,0,0,0,0,1.45,1970-03-27
2025-05-20,SKU-102061,East,56,95.86,0,0,0,0,1.45,1970-03-27
2025-05-20,SKU-103018,North,54,42.54,0,0,0,0,-0.12,1970-05-06
2025-05-20,SKU-103117,West,25,123.05,0,0,0,0,0.59,1970-05-10
2025-05-20,SKU-103921,East,52,176.26,1,0,0,0,0.67,1970-06-13
2025-05-20,SKU-104302,East,54,182.83,1,0,0,0,0.37,1970-06-29
2025-05-20,SKU-104802,West,46,183.87,1,0,0,0,-0.07,1970-07-20
2025-05-20,SKU-104864,North,42,188.01,0,0,0,0,0.98,1970-07-22
2025-05-20,SKU-104939,South,46,172.85,0,0,0,0,0.12,1970-07-25
2025-05-21,SKU-100037,East,49,190.62,0,0,0,0,-0.6,1970-01-02
2025-05-21,SKU-100342,North,56,197.99,0,0,0,0,-1.26,1970-01-15
2025-05-21,SKU-100537,North,61,33.23,0,0,0,1,-0.04,1970-01-23
2025-05-21,SKU-100821,North,38,154.82,0,0,0,0,-1.57,1970-02-04
2025-05-21,SKU-101708,West,81,91.16,0,0,0,0,1.04,1970-03-13
2025-05-21,SKU-102523,South,31,86.59,0,0,0,0,1.67,1970-04-16
2025-05-21,SKU-102790,East,56,93.38,0,0,0,0,0.17,1970-04-27
2025-05-21,SKU-103083,West,53,168.21,0,0,0,0,0.08,1970-05-09
2025-05-21,SKU-103418,South,51,44.71,1,0,0,0,1.68,1970-05-23
2025-05-21,SKU-103419,South,41,188.64,1,0,0,0,1.68,1970-05-23
2025-05-21,SKU-103587,East,43,154.65,1,0,0,0,-0.91,1970-05-30
2025-05-21,SKU-104132,North,43,184.25,1,0,0,0,0.37,1970-06-22
2025-05-21,SKU-104149,West,48,172.49,1,0,0,0,0.37,1970-06-22
2025-05-21,SKU-104240,East,58,91.53,1,0,0,0,-0.38,1970-06-26
2025-05-22,SKU-100802,East,48,182.53,0,0,0,0,0.45,1970-02-03
2025-05-22,SKU-100923,East,59,194.51,0,0,0,0,0.86,1970-02-08
2025-05-22,SKU-101072,North,63,150.41,0,0,0,0,-0.05,1970-02-14
2025-05-22,SKU-101355,South,60,31.66,0,0,0,1,-0.59,1970-02-26
2025-05-22,SKU-101483,West,58,175.98,0,0,0,0,0.04,1970-03-03
2025-05-22,SKU-101508,West,51,42.36,0,0,0,0,-0.92,1970-03-04
2025-05-22,SKU-101591,South,29,177.91,0,0,0,0,1.23,1970-03-08
2025-05-22,SKU-101986,West,71,195.41,0,0,0,0,0.95,1970-03-24
2025-05-22,SKU-103140,North,58,90.36,0,0,0,0,-0.02,1970-05-11
2025-05-22,SKU-103166,East,31,121.94,0,0,0,0,0.59,1970-05-12
2025-05-22,SKU-103364,North,62,41.83,0,0,0,0,0.22,1970-05-21
2025-05-22,SKU-103800,North,44,159.04,1,0,0,0,1.37,1970-06-08
2025-05-22,SKU-103983,North,25,123.91,1,0,0,0,0.67,1970-06-15
2025-05-22,SKU-104024,South,35,32.21,1,0,0,0,0.0,1970-06-17
2025-05-22,SKU-104107,North,35,91.3,1,0,0,0,-0.68,1970-06-21
2025-05-22,SKU-104269,South,54,195.81,1,0,0,0,-0.38,1970-06-27
2025-05-22,SKU-104350,East,38,163.75,1,0,0,0,0.37,1970-07-01
2025-05-22,SKU-104684,East,51,188.61,1,0,0,0,-0.55,1970-07-15
2025-05-22,SKU-104725,South,41,31.19,1,0,0,0,-0.47,1970-07-16
2025-05-22,SKU-104755,West,34,125.56,1,0,0,0,0.11,1970-07-18
2025-05-23,SKU-100034,East,64,148.03,0,0,0,0,1.24,1970-01-02
2025-05-23,SKU-100338,North,67,42.56,0,0,0,0,-1.69,1970-01-15
2025-05-23,SKU-101189,South,66,199.75,0,0,0,0,0.87,1970-02-19
2025-05-23,SKU-101478,East,42,155.5,0,0,0,0,0.66,1970-03-03
2025-05-23,SKU-102484,South,45,31.97,0,0,0,0,2.1,1970-04-14
2025-05-23,SKU-102571,West,55,198.34,0,0,0,0,1.67,1970-04-18
2025-05-23,SKU-102632,South,27,124.57,0,0,0,0,0.29,1970-04-20
2025-05-23,SKU-103329,North,47,31.7,0,0,0,0,-0.22,1970-05-19
